,path,label,cnn_vectors,pca_vectors,features_array
85,file:/media/LHadjemi/Data/deployer-un-modele-dans-le-cloud/data/test/Avocado/r_62_100.jpg,Avocado,"{'type': 1, 'size': None, 'indices': None, 'values': array([0.556283  , 0.00211871, 0.03533202, ..., 0.        , 0.        ,
       0.        ])}","{'type': 1, 'size': None, 'indices': None, 'values': array([-17.24877618,  -0.12169521, -10.03854744,  -5.02000985,
         3.24286657,  -0.99149151,   2.45613963,  -5.88232931,
        -3.14136073,  -3.63682235,   2.30734064,   0.85985984,
         2.99552329,  -3.43876742,  -5.45774585,   3.89893363,
         2.30280081,   2.15134262,  -2.66474521,  -0.03791776])}","[-17.248775    -0.12169521 -10.0385475   -5.02001      3.2428665
  -0.9914915    2.4561396   -5.8823295   -3.1413608   -3.6368225
   2.3073406    0.8598598    2.9955232   -3.4387674   -5.457746
   3.8989336    2.302801     2.1513426   -2.664745    -0.03791776]"
86,file:/media/LHadjemi/Data/deployer-un-modele-dans-le-cloud/data/test/Avocado/r_6_100.jpg,Avocado,"{'type': 1, 'size': None, 'indices': None, 'values': array([0.26377282, 0.0026186 , 0.        , ..., 0.        , 0.00728904,
       0.0338389 ])}","{'type': 1, 'size': None, 'indices': None, 'values': array([-15.82559508, -10.77694175, -10.00352545,   3.75224016,
         1.9786616 ,  -0.9446288 ,   3.02861992,  -2.48160123,
         1.25430613,  -4.33413686,   5.29472463,   0.07686555,
         3.65841373,  -3.69169624,  -3.19557886,   4.37526704,
         2.03345914,   1.96344679,  -2.59947148,  -0.92417236])}","[-15.825595   -10.776941   -10.003526     3.7522402    1.9786617
  -0.9446288    3.02862     -2.4816012    1.2543061   -4.334137
   5.2947245    0.07686555   3.6584136   -3.6916962   -3.1955788
   4.375267     2.0334592    1.9634467   -2.5994716   -0.92417234]"
87,file:/media/LHadjemi/Data/deployer-un-modele-dans-le-cloud/data/test/Avocado/r_66_100.jpg,Avocado,"{'type': 1, 'size': None, 'indices': None, 'values': array([0.40679115, 0.01012656, 0.07384329, ..., 0.        , 0.02019027,
       0.        ])}","{'type': 1, 'size': None, 'indices': None, 'values': array([-15.76065005,   1.26013204, -11.79829376,  -2.98253415,
         4.23301955,   3.05985839,   1.99151585,  -4.95260978,
        -2.15252983,  -1.8593585 ,   3.52521819,   3.27799401,
         1.99877466,  -4.14400116,  -2.14602066,   2.12336207,
         3.16453459,   1.35089413,  -3.02386904,  -1.46860367])}","[-15.76065     1.2601321 -11.798294   -2.9825342   4.2330194   3.0598583
   1.9915159  -4.95261    -2.1525297  -1.8593585   3.5252182   3.277994
   1.9987746  -4.144001   -2.1460207   2.123362    3.1645346   1.3508941
  -3.023869   -1.4686037]"
88,file:/media/LHadjemi/Data/deployer-un-modele-dans-le-cloud/data/test/Avocado/r_40_100.jpg,Avocado,"{'type': 1, 'size': None, 'indices': None, 'values': array([1.3703444 , 0.        , 0.30703658, ..., 0.        , 0.02147285,
       0.02738036])}","{'type': 1, 'size': None, 'indices': None, 'values': array([-17.6898014 ,  -9.92192587, -11.24245203,  -8.46096223,
        -1.11007412,   4.16853721,   4.85893831,  -3.59455357,
        -0.6591997 ,  -2.70562329,   6.70968388,   0.42070023,
         2.7772751 ,  -5.30487516,  -2.18090283,   5.14796978,
         1.35790882,  -0.54700454,  -2.41762668,   0.11547886])}","[-17.689802    -9.921926   -11.242452    -8.460962    -1.1100742
   4.168537     4.858938    -3.5945535   -0.6591997   -2.7056234
   6.709684     0.42070022   2.777275    -5.3048754   -2.1809027
   5.1479697    1.3579088   -0.5470045   -2.4176266    0.11547886]"
89,file:/media/LHadjemi/Data/deployer-un-modele-dans-le-cloud/data/test/Avocado/94_100.jpg,Avocado,"{'type': 1, 'size': None, 'indices': None, 'values': array([0.79669046, 0.        , 0.        , ..., 0.        , 0.38285103,
       0.        ])}","{'type': 1, 'size': None, 'indices': None, 'values': array([ -2.40716919,  -2.23594541, -13.62358254,  -4.79607253,
        -0.76511399,  -0.69701409,   2.2366215 ,  -1.38920566,
        -2.24167258,  -5.71521532,   3.91906701,   2.32688817,
         3.81727264,  -4.69070719,  -2.96912693,   3.02429499,
         0.88635838,   1.11478107,  -1.25695597,  -0.46186308])}","[ -2.407169    -2.2359455  -13.623583    -4.7960725   -0.765114
  -0.6970141    2.2366216   -1.3892057   -2.2416725   -5.715215
   3.919067     2.326888     3.8172727   -4.690707    -2.969127
   3.024295     0.8863584    1.114781    -1.256956    -0.46186307]"
90,file:/media/LHadjemi/Data/deployer-un-modele-dans-le-cloud/data/test/Avocado/93_100.jpg,Avocado,"{'type': 1, 'size': None, 'indices': None, 'values': array([0.21588013, 0.        , 0.        , ..., 0.        , 0.36098224,
       0.        ])}","{'type': 1, 'size': None, 'indices': None, 'values': array([ -2.11442638,  -2.3912632 , -14.19963662,  -4.2737471 ,
        -0.8249708 ,   0.87004235,   2.9555515 ,  -1.68185666,
        -1.76729709,  -4.15574906,   3.79287943,   3.48554219,
         3.65290128,  -3.31537414,  -3.7485227 ,   3.22694135,
         2.07408896,   1.46058262,  -2.00699053,  -1.0264028 ])}","[ -2.1144264  -2.3912632 -14.199636   -4.273747   -0.8249708   0.8700423
   2.9555514  -1.6818566  -1.767297   -4.155749    3.7928793   3.4855423
   3.6529012  -3.3153741  -3.7485228   3.2269413   2.074089    1.4605826
  -2.0069904  -1.0264028]"
91,file:/media/LHadjemi/Data/deployer-un-modele-dans-le-cloud/data/test/Avocado/46_100.jpg,Avocado,"{'type': 1, 'size': None, 'indices': None, 'values': array([0.41768286, 0.        , 0.35028085, ..., 0.        , 0.13169535,
       0.03800268])}","{'type': 1, 'size': None, 'indices': None, 'values': array([-2.83660976, -4.56828347, -5.71531375, -3.46270965,  1.97586459,
        0.3179856 ,  3.79134882, -4.15966806, -3.03413435, -2.44911949,
        4.03842945,  2.79900772,  5.33204672, -2.07553264, -4.04711671,
        4.27518588,  1.31303865,  2.20557117, -3.34042412,  0.87078061])}","[-2.8366098 -4.5682836 -5.715314  -3.4627097  1.9758646  0.3179856
  3.791349  -4.159668  -3.0341344 -2.4491196  4.0384293  2.7990077
  5.3320465 -2.0755327 -4.0471168  4.275186   1.3130387  2.2055712
 -3.340424   0.8707806]"
92,file:/media/LHadjemi/Data/deployer-un-modele-dans-le-cloud/data/test/Avocado/69_100.jpg,Avocado,"{'type': 1, 'size': None, 'indices': None, 'values': array([0.61330116, 0.        , 0.01119036, ..., 0.        , 0.43396068,
       0.        ])}","{'type': 1, 'size': None, 'indices': None, 'values': array([ -2.0777651 ,  -3.18054378, -11.61379226,  -3.49251437,
         0.90068021,   0.49454023,   3.81860344,  -4.59115861,
        -2.99390292,  -1.77712174,   4.2276898 ,   1.14329209,
         2.28766709,  -4.18994272,  -2.9685839 ,   3.12496185,
         0.75083686,   2.54951998,  -2.60256897,  -1.50231312])}","[ -2.077765    -3.180544   -11.613792    -3.4925144    0.9006802
   0.49454024   3.8186035   -4.5911584   -2.993903    -1.7771218
   4.2276897    1.1432921    2.287667    -4.189943    -2.9685838
   3.1249619    0.75083685   2.54952     -2.6025689   -1.5023131 ]"
93,file:/media/LHadjemi/Data/deployer-un-modele-dans-le-cloud/data/test/Avocado/r_43_100.jpg,Avocado,"{'type': 1, 'size': None, 'indices': None, 'values': array([0.41267228, 0.02737349, 0.11678869, ..., 0.        , 0.02920704,
       0.01301506])}","{'type': 1, 'size': None, 'indices': None, 'values': array([-13.54037323,  -6.90678773,  -8.38202759,  -8.60687154,
         0.04134142,  -0.67384749,   4.78919437,  -2.1273596 ,
        -1.55402754,  -1.5368908 ,   3.65205033,   1.24546294,
         2.06137816,  -6.15916755,  -3.6352606 ,   3.19486715,
         1.3512121 ,   2.26384   ,  -1.62538979,  -0.69107115])}","[-13.540373    -6.906788    -8.382028    -8.606872     0.04134142
  -0.6738475    4.7891946   -2.1273596   -1.5540276   -1.5368907
   3.6520503    1.2454629    2.0613782   -6.159168    -3.6352606
   3.1948671    1.3512121    2.26384     -1.6253898   -0.69107115]"
94,file:/media/LHadjemi/Data/deployer-un-modele-dans-le-cloud/data/test/Avocado/r_325_100.jpg,Avocado,"{'type': 1, 'size': None, 'indices': None, 'values': array([0.35725084, 0.        , 0.21474425, ..., 0.        , 0.00039417,
       0.        ])}","{'type': 1, 'size': None, 'indices': None, 'values': array([-13.50980924, -10.35425384,  -8.50429106,   0.2554068 ,
        -1.21689387,   1.83623474,   2.94934228,  -3.68418448,
        -6.61823912,  -4.06640102,   2.84235402,   1.38734123,
         4.29272708,  -3.25438633,  -3.9199948 ,   4.02882253,
         3.29258957,   1.38207469,  -3.24559051,  -1.4340183 ])}","[-13.5098095 -10.354254   -8.504292    0.2554068  -1.2168939   1.8362347
   2.9493423  -3.6841846  -6.618239   -4.066401    2.842354    1.3873413
   4.292727   -3.2543864  -3.9199948   4.0288224   3.2925897   1.3820747
  -3.2455904  -1.4340183]"
95,file:/media/LHadjemi/Data/deployer-un-modele-dans-le-cloud/data/test/Avocado/r_322_100.jpg,Avocado,"{'type': 1, 'size': None, 'indices': None, 'values': array([0.38935319, 0.        , 0.        , ..., 0.        , 0.03876485,
       0.        ])}","{'type': 1, 'size': None, 'indices': None, 'values': array([-13.74455801, -10.31116968,  -7.61645467,   2.58676723,
        -1.26543684,   0.32596389,   2.940718  ,  -3.83209787,
        -5.80175692,  -2.65125232,   1.8793309 ,   1.04096033,
         2.93749101,  -5.28524076,  -3.96223853,   3.24593671,
         1.42924782,   1.75363261,  -0.57365998,   0.60108385])}","[-13.744558   -10.31117     -7.6164546    2.5867672   -1.2654369
   0.32596388   2.940718    -3.8320978   -5.801757    -2.6512523
   1.8793309    1.0409603    2.937491    -5.2852407   -3.9622386
   3.2459366    1.4292479    1.7536327   -0.57365996   0.6010839 ]"
96,file:/media/LHadjemi/Data/deployer-un-modele-dans-le-cloud/data/test/Avocado/r_33_100.jpg,Avocado,"{'type': 1, 'size': None, 'indices': None, 'values': array([0.960774  , 0.01880263, 0.44972962, ..., 0.        , 0.03511049,
       0.08191852])}","{'type': 1, 'size': None, 'indices': None, 'values': array([-17.90085574, -11.89959067, -11.69831895,  -6.98185028,
        -0.14023719,   5.70027482,   5.10432047,  -4.46761503,
        -3.53835918,  -2.69628144,   4.76631324,   2.37164848,
         4.10307989,  -5.21139487,  -3.58803255,   4.75724684,
         1.26717178,   2.13426546,  -3.02829693,   0.90872501])}","[-17.900856  -11.8995905 -11.6983185  -6.98185    -0.1402372   5.700275
   5.1043205  -4.467615   -3.5383592  -2.6962814   4.766313    2.3716486
   4.10308    -5.211395   -3.5880325   4.757247    1.2671717   2.1342654
  -3.028297    0.908725 ]"
97,file:/media/LHadjemi/Data/deployer-un-modele-dans-le-cloud/data/test/Avocado/r_78_100.jpg,Avocado,"{'type': 1, 'size': None, 'indices': None, 'values': array([0.64239621, 0.03210049, 0.19703454, ..., 0.        , 0.        ,
       0.        ])}","{'type': 1, 'size': None, 'indices': None, 'values': array([-14.61158859,   2.98209409,  -8.87219336,  -1.81548161,
         0.08778192,  -2.01286868,   3.41247936,  -1.63054981,
        -3.64485113,  -2.78571589,   5.40137631,   0.86057387,
         4.63241725,  -4.37692203,  -3.17788792,   3.93517082,
         0.66745248,   1.39698554,  -2.72593994,  -0.62529414])}","[-14.6115885    2.982094    -8.872193    -1.8154817    0.08778192
  -2.0128686    3.4124794   -1.6305498   -3.6448512   -2.7857158
   5.4013762    0.8605739    4.632417    -4.376922    -3.177888
   3.935171     0.66745245   1.3969855   -2.72594     -0.62529415]"
98,file:/media/LHadjemi/Data/deployer-un-modele-dans-le-cloud/data/test/Avocado/r_99_100.jpg,Avocado,"{'type': 1, 'size': None, 'indices': None, 'values': array([0.87553078, 0.        , 0.1460726 , ..., 0.        , 0.        ,
       0.        ])}","{'type': 1, 'size': None, 'indices': None, 'values': array([-13.36515828,   2.49059875,  -8.77193403,  -2.38506831,
         0.44018886,   4.09204738,   4.95054018,  -3.06531164,
        -2.20893213,  -3.06692345,   3.83648151,   1.19448927,
         0.78586078,  -3.22967619,  -3.49239859,   1.59027094,
         1.68276395,   2.36577448,  -4.70512035,  -0.99090336])}","[-13.365158     2.4905987   -8.771934    -2.3850684    0.44018885
   4.092047     4.95054     -3.0653117   -2.2089322   -3.0669234
   3.8364816    1.1944892    0.7858608   -3.2296762   -3.4923985
   1.5902709    1.6827639    2.3657744   -4.7051206   -0.9909034 ]"
99,file:/media/LHadjemi/Data/deployer-un-modele-dans-le-cloud/data/test/Avocado/78_100.jpg,Avocado,"{'type': 1, 'size': None, 'indices': None, 'values': array([1.53375149, 0.        , 0.00389407, ..., 0.        , 0.38447481,
       0.06048638])}","{'type': 1, 'size': None, 'indices': None, 'values': array([ -3.48543442,  -4.9227748 , -11.8526528 ,  -3.09342801,
        -0.01388975,   0.89418848,   5.08995573,  -6.29808293,
        -0.575409  ,  -3.17910975,   6.28606939,  -0.73986923,
         5.18405273,  -3.43509695,  -4.14207184,   3.07336572,
         3.02166413,   1.08167544,  -3.08301496,   1.04347343])}","[ -3.4854345   -4.922775   -11.852653    -3.093428    -0.01388975
   0.89418846   5.089956    -6.298083    -0.575409    -3.1791098
   6.2860694   -0.73986924   5.184053    -3.435097    -4.1420717
   3.0733657    3.0216641    1.0816754   -3.083015     1.0434735 ]"
100,file:/media/LHadjemi/Data/deployer-un-modele-dans-le-cloud/data/test/Avocado/58_100.jpg,Avocado,"{'type': 1, 'size': None, 'indices': None, 'values': array([0.55997199, 0.        , 0.2569623 , ..., 0.        , 0.13069122,
       0.01290038])}","{'type': 1, 'size': None, 'indices': None, 'values': array([-1.75595822, -3.06878717, -5.0030838 , -4.27836252,  2.19572131,
        1.7750627 ,  1.76687956, -3.97885277, -2.7765293 , -4.65426178,
        5.50020144,  0.93599628,  3.15077624, -5.07586044, -4.58447496,
        3.25865267,  2.13792216,  1.66849876, -2.20837453, -1.90455247])}","[-1.7559582 -3.068787  -5.0030837 -4.2783628  2.1957214  1.7750627
  1.7668796 -3.9788527 -2.7765293 -4.6542616  5.500201   0.9359963
  3.1507761 -5.0758605 -4.584475   3.2586527  2.137922   1.6684988
 -2.2083745 -1.9045525]"
101,file:/media/LHadjemi/Data/deployer-un-modele-dans-le-cloud/data/test/Avocado/5_100.jpg,Avocado,"{'type': 1, 'size': None, 'indices': None, 'values': array([0.62840492, 0.        , 0.20807062, ..., 0.        , 0.05090742,
       0.        ])}","{'type': 1, 'size': None, 'indices': None, 'values': array([-2.89075082, -3.05139082, -9.18502459, -3.39715797,  7.52558888,
        4.06698739, 10.4760446 , -1.9302498 , -3.39223377, -4.0560285 ,
        4.07854885,  1.56230588,  3.61472606, -2.34761834, -4.06017179,
        3.04868593,  1.5995139 ,  2.01462748, -1.67210896, -0.45371767])}","[-2.890751   -3.051391   -9.185024   -3.397158    7.525589    4.0669875
 10.476045   -1.9302498  -3.3922338  -4.0560284   4.078549    1.5623059
  3.614726   -2.3476183  -4.0601716   3.048686    1.5995139   2.0146275
 -1.672109   -0.45371768]"
102,file:/media/LHadjemi/Data/deployer-un-modele-dans-le-cloud/data/test/Avocado/r_59_100.jpg,Avocado,"{'type': 1, 'size': None, 'indices': None, 'values': array([0.79758096, 0.06463064, 0.        , ..., 0.        , 0.        ,
       0.0904666 ])}","{'type': 1, 'size': None, 'indices': None, 'values': array([-17.09596187,  -1.89412452, -11.68422385,  -5.41738017,
         4.78400717,  -2.0845159 ,   3.67137634,  -6.32347156,
        -0.68424752,  -4.51183562,   1.84354477,   1.09595667,
         4.26642127,  -3.59364528,  -4.41467191,   3.36257748,
         2.04396908,   2.17409664,  -3.05125826,   0.09059125])}","[-17.095963    -1.8941245  -11.684224    -5.4173803    4.784007
  -2.0845158    3.6713762   -6.3234715   -0.6842475   -4.5118356
   1.8435447    1.0959567    4.2664213   -3.5936453   -4.414672
   3.3625774    2.0439692    2.1740966   -3.0512583    0.09059125]"
103,file:/media/LHadjemi/Data/deployer-un-modele-dans-le-cloud/data/test/Avocado/r_61_100.jpg,Avocado,"{'type': 1, 'size': None, 'indices': None, 'values': array([0.46940908, 0.03412985, 0.        , ..., 0.        , 0.        ,
       0.06653423])}","{'type': 1, 'size': None, 'indices': None, 'values': array([-17.60779482,  -2.17289382, -11.26515021,  -5.36058414,
         2.47795692,   0.09621253,   2.54058101,  -6.78587458,
        -0.78936711,  -3.33966401,   3.22451168,   1.95984992,
         3.29652101,  -3.55780393,  -3.67094   ,   4.37361584,
         4.01855974,   2.07134306,  -2.38224824,   0.42603058])}","[-17.607796    -2.1728938  -11.26515     -5.3605843    2.477957
   0.09621254   2.540581    -6.7858744   -0.78936714  -3.339664
   3.2245116    1.95985      3.296521    -3.5578039   -3.67094
   4.3736157    4.01856      2.071343    -2.3822482    0.42603058]"
104,file:/media/LHadjemi/Data/deployer-un-modele-dans-le-cloud/data/test/Avocado/r_72_100.jpg,Avocado,"{'type': 1, 'size': None, 'indices': None, 'values': array([1.15605128, 0.01089952, 0.42797968, ..., 0.        , 0.        ,
       0.        ])}","{'type': 1, 'size': None, 'indices': None, 'values': array([-17.80945951,   1.98651864, -10.95158233,  -3.11509976,
         3.1091451 ,   2.35428375,   3.52785389,  -2.86710304,
        -3.75788269,  -1.20166175,   4.84932926,   1.06387276,
         3.32219228,  -4.99452149,  -3.19607782,   3.47643568,
         1.61967168,   3.27924453,  -1.74726538,   0.26793385])}","[-17.80946      1.9865186  -10.951582    -3.1150997    3.1091452
   2.3542838    3.527854    -2.867103    -3.7578826   -1.2016617
   4.8493295    1.0638728    3.3221922   -4.9945216   -3.1960778
   3.4764357    1.6196717    3.2792444   -1.7472653    0.26793385]"
105,file:/media/LHadjemi/Data/deployer-un-modele-dans-le-cloud/data/test/Avocado/r_38_100.jpg,Avocado,"{'type': 1, 'size': None, 'indices': None, 'values': array([0.99192631, 0.        , 0.53452957, ..., 0.        , 0.05159293,
       0.08411257])}","{'type': 1, 'size': None, 'indices': None, 'values': array([-16.33222829, -10.21916396,  -8.83530896,  -8.90981497,
        -0.3004876 ,   5.4332502 ,   2.89812704,  -3.27500159,
        -3.0638933 ,  -4.06241047,   7.03842159,   1.24474367,
         2.67532448,  -2.52154229,  -3.7383267 ,   3.73681594,
         1.03668301,   0.71730764,  -1.92863716,   0.16597994])}","[-16.332228   -10.219164    -8.835309    -8.909815    -0.3004876
   5.4332504    2.898127    -3.2750015   -3.0638933   -4.0624104
   7.0384216    1.2447437    2.6753244   -2.5215423   -3.7383268
   3.736816     1.036683     0.7173076   -1.9286371    0.16597994]"
106,file:/media/LHadjemi/Data/deployer-un-modele-dans-le-cloud/data/test/Avocado/97_100.jpg,Avocado,"{'type': 1, 'size': None, 'indices': None, 'values': array([0.40389928, 0.        , 0.        , ..., 0.        , 0.22332381,
       0.        ])}","{'type': 1, 'size': None, 'indices': None, 'values': array([ -2.22973644,  -3.07498984, -13.66894423,  -3.95627347,
        -0.66918389,   0.9079074 ,   1.52211045,  -0.42617291,
        -2.7660269 ,  -5.50203553,   3.69376489,   2.04804278,
         1.96669962,  -3.88402663,  -4.02048232,   3.3785417 ,
         2.19021569,   1.93893876,  -3.27730726,  -0.88119268])}","[ -2.2297363  -3.0749898 -13.668944   -3.9562736  -0.6691839   0.9079074
   1.5221105  -0.4261729  -2.766027   -5.5020356   3.693765    2.0480428
   1.9666996  -3.8840265  -4.0204825   3.3785417   2.1902156   1.9389387
  -3.2773073  -0.8811927]"
107,file:/media/LHadjemi/Data/deployer-un-modele-dans-le-cloud/data/test/Avocado/82_100.jpg,Avocado,"{'type': 1, 'size': None, 'indices': None, 'values': array([0.83261573, 0.        , 0.0375826 , ..., 0.        , 0.24308629,
       0.        ])}","{'type': 1, 'size': None, 'indices': None, 'values': array([ -2.34403507,  -4.11312718, -14.22228193,  -3.28773611,
         0.58163155,  -0.11475517,   4.63393669,  -3.25977166,
        -1.5122252 ,  -2.82631549,   4.13614285,  -0.24426649,
         4.44479149,  -4.05655166,  -4.3146528 ,   2.97391523,
         1.40252379,   0.75681499,  -2.87575903,  -1.08873696])}","[ -2.3440351   -4.113127   -14.222281    -3.2877362    0.58163154
  -0.11475517   4.633937    -3.2597716   -1.5122252   -2.8263154
   4.1361427   -0.2442665    4.4447913   -4.0565515   -4.314653
   2.9739153    1.4025238    0.756815    -2.8757591   -1.088737  ]"
108,file:/media/LHadjemi/Data/deployer-un-modele-dans-le-cloud/data/test/Avocado/68_100.jpg,Avocado,"{'type': 1, 'size': None, 'indices': None, 'values': array([0.52338594, 0.        , 0.0200661 , ..., 0.        , 0.15342686,
       0.        ])}","{'type': 1, 'size': None, 'indices': None, 'values': array([ -2.40309057,  -4.02371736, -10.61701624,  -2.6630877 ,
         0.62690081,  -0.32869657,   4.26731711,  -4.89423312,
        -2.09447948,  -2.26982785,   4.67834932,   1.30220882,
         4.25141089,  -3.03419221,  -2.48388713,   2.90332095,
         1.40355294,   2.87326266,  -2.16600326,  -1.16029121])}","[ -2.4030905   -4.0237174  -10.617016    -2.6630876    0.6269008
  -0.32869658   4.2673173   -4.894233    -2.0944796   -2.2698278
   4.6783495    1.3022088    4.251411    -3.0341923   -2.4838872
   2.903321     1.4035529    2.8732626   -2.1660032   -1.1602912 ]"
109,file:/media/LHadjemi/Data/deployer-un-modele-dans-le-cloud/data/test/Avocado/91_100.jpg,Avocado,"{'type': 1, 'size': None, 'indices': None, 'values': array([0.67484641, 0.        , 0.01311692, ..., 0.        , 0.24032161,
       0.        ])}","{'type': 1, 'size': None, 'indices': None, 'values': array([ -3.52684295,  -3.2028003 , -16.78318991,  -5.15597769,
         0.42586768,   3.79918683,   2.14165679,  -1.04556544,
        -0.21406816,  -2.34202667,   2.11746552,   2.05382644,
         4.4233998 ,  -3.4643389 ,  -4.17901611,   3.79147646,
         2.74327492,   1.76154207,  -2.87463763,  -0.78207168])}","[ -3.5268428   -3.2028003  -16.78319     -5.1559777    0.42586768
   3.799187     2.1416569   -1.0455655   -0.21406816  -2.3420267
   2.1174655    2.0538263    4.4234      -3.464339    -4.179016
   3.7914765    2.743275     1.7615421   -2.8746376   -0.78207165]"
110,file:/media/LHadjemi/Data/deployer-un-modele-dans-le-cloud/data/test/Avocado/79_100.jpg,Avocado,"{'type': 1, 'size': None, 'indices': None, 'values': array([0.69081539, 0.        , 0.04337835, ..., 0.        , 0.35497168,
       0.00251792])}","{'type': 1, 'size': None, 'indices': None, 'values': array([ -1.14640552,  -3.89387757, -12.20186485,  -4.02268486,
        -0.81999681,   0.49571593,   3.01178233,  -5.54661045,
        -1.23523681,  -2.2525689 ,   4.47085714,  -1.12798361,
         3.46748205,  -4.1384262 ,  -4.14549352,   2.88527798,
         2.30775837,   1.08649893,  -2.57953496,   0.29254066])}","[ -1.1464055   -3.8938775  -12.201865    -4.022685    -0.81999683
   0.49571592   3.0117824   -5.5466104   -1.2352368   -2.252569
   4.470857    -1.1279836    3.467482    -4.1384263   -4.1454935
   2.885278     2.3077583    1.086499    -2.579535     0.29254067]"
111,file:/media/LHadjemi/Data/deployer-un-modele-dans-le-cloud/data/test/Avocado/r_48_100.jpg,Avocado,"{'type': 1, 'size': None, 'indices': None, 'values': array([1.17680788, 0.03426323, 0.        , ..., 0.        , 0.04604351,
       0.10616986])}","{'type': 1, 'size': None, 'indices': None, 'values': array([-15.85434326,  -8.72431292,  -7.94494804,  -8.16364593,
         0.02068353,   1.03804573,   7.09528057,  -2.9032069 ,
        -1.12088376,  -3.71814566,   2.51359853,   0.53146184,
         6.2620509 ,  -5.87617801,  -4.09856858,   1.50819587,
         3.00501875,   2.11383389,  -4.3271214 ,  -2.12160992])}","[-15.854343    -8.724313    -7.944948    -8.163646     0.02068353
   1.0380458    7.0952806   -2.9032068   -1.1208838   -3.7181456
   2.5135984    0.53146183   6.262051    -5.876178    -4.0985684
   1.5081959    3.0050187    2.113834    -4.3271213   -2.12161   ]"
112,file:/media/LHadjemi/Data/deployer-un-modele-dans-le-cloud/data/test/Avocado/r_63_100.jpg,Avocado,"{'type': 1, 'size': None, 'indices': None, 'values': array([1.19850576, 0.00420469, 0.00127294, ..., 0.        , 0.        ,
       0.0020053 ])}","{'type': 1, 'size': None, 'indices': None, 'values': array([-15.68104897,   0.41278464,  -9.66953113,  -5.84185332,
         4.20949386,   0.64007146,   2.61817988,  -5.19957657,
        -1.80616868,  -4.00661524,   3.86052118,   1.44600773,
         3.98076766,  -4.07926258,  -4.76415011,   3.21788061,
         0.60369095,   0.56777065,  -2.22017686,  -1.01627001])}","[-15.681049     0.41278464  -9.669531    -5.841853     4.2094936
   0.64007145   2.6181798   -5.1995764   -1.8061687   -4.006615
   3.860521     1.4460077    3.9807677   -4.0792627   -4.76415
   3.2178807    0.6036909    0.56777066  -2.220177    -1.01627   ]"
113,file:/media/LHadjemi/Data/deployer-un-modele-dans-le-cloud/data/test/Avocado/r_42_100.jpg,Avocado,"{'type': 1, 'size': None, 'indices': None, 'values': array([1.15816426, 0.        , 0.12868375, ..., 0.        , 0.02031244,
       0.09659177])}","{'type': 1, 'size': None, 'indices': None, 'values': array([-15.50230583,  -7.82701761,  -8.5662583 ,  -7.20539966,
        -0.2373129 ,  -2.47466971,   5.91280764,  -1.0215505 ,
        -1.65689723,  -3.69391777,   5.53514994,  -0.45312932,
         3.16227113,  -3.6954636 ,  -2.36040012,   3.54559395,
         3.55252635,   0.20166707,  -1.53808345,  -0.61329775])}","[-15.502306    -7.827018    -8.566258    -7.2053995   -0.2373129
  -2.4746697    5.9128075   -1.0215505   -1.6568972   -3.6939178
   5.53515     -0.45312932   3.162271    -3.6954637   -2.3604002
   3.545594     3.5525262    0.20166707  -1.5380834   -0.61329776]"
114,file:/media/LHadjemi/Data/deployer-un-modele-dans-le-cloud/data/test/Avocado/r_75_100.jpg,Avocado,"{'type': 1, 'size': None, 'indices': None, 'values': array([1.50343037, 0.00472353, 0.40944251, ..., 0.        , 0.        ,
       0.00665579])}","{'type': 1, 'size': None, 'indices': None, 'values': array([-17.38456969,   1.97144355, -11.23265403,  -2.88928719,
         4.19354409,   2.43640972,   2.86486333,  -3.14564453,
        -2.25159016,  -3.21461363,   6.07718093,   1.2796387 ,
         3.62447544,  -4.65411073,  -4.0328944 ,   3.81204212,
         2.3234059 ,   1.52330163,  -3.57138797,  -0.72342155])}","[-17.38457     1.9714435 -11.232654   -2.8892872   4.193544    2.4364097
   2.8648634  -3.1456444  -2.2515903  -3.2146137   6.077181    1.2796386
   3.6244755  -4.654111   -4.0328946   3.8120422   2.323406    1.5233016
  -3.571388   -0.7234216]"
115,file:/media/LHadjemi/Data/deployer-un-modele-dans-le-cloud/data/test/Avocado/98_100.jpg,Avocado,"{'type': 1, 'size': None, 'indices': None, 'values': array([0.21253407, 0.        , 0.03062869, ..., 0.        , 0.21362405,
       0.        ])}","{'type': 1, 'size': None, 'indices': None, 'values': array([ -2.61614763,  -3.78112177, -13.42742368,  -3.37094201,
        -1.09595772,   0.17469847,   2.44236234,  -2.21325755,
        -2.46020445,  -3.32873084,   3.50344324,   3.47934678,
         3.8923716 ,  -4.16938753,  -5.19307705,   3.62922479,
         1.95755686,   1.46718067,  -2.8744307 ,  -0.34287429])}","[ -2.6161475   -3.7811217  -13.4274235   -3.370942    -1.0959578
   0.17469847   2.4423623   -2.2132576   -2.4602044   -3.3287308
   3.5034432    3.4793468    3.8923717   -4.1693873   -5.193077
   3.6292248    1.9575568    1.4671806   -2.8744307   -0.3428743 ]"
